X,Y,Z,ppm
-0.196639,0.0728206,1.47843,9.91E+03
-0.195714,0.0732548,1.47834,9.72E+03
-0.194735,0.073692,1.47824,9.31E+03
-0.193746,0.0741104,1.47815,9.16E+03
-0.192753,0.0745193,1.47805,9.04E+03
-0.191579,0.0749956,1.47795,8.91E+03
-0.190404,0.0754663,1.47786,8.84E+03
-0.188898,0.0760632,1.47775,8.94E+03
-0.187387,0.0766558,1.47765,8.90E+03
-0.185866,0.0772374,1.47755,8.42E+03
-0.184249,0.0778336,1.47746,7.91E+03
-0.182613,0.0784121,1.47737,7.66E+03
-0.18142,0.0788168,1.47732,7.35E+03
-0.180216,0.0792106,1.47726,7.11E+03
-0.179014,0.0795941,1.47722,6.89E+03
-0.176997,0.0802231,1.47715,6.67E+03
-0.174978,0.080837,1.47709,6.52E+03
-0.172872,0.0814582,1.47704,6.31E+03
-0.170854,0.0820341,1.47701,6.15E+03
-0.168982,0.0825533,1.47699,6.06E+03
-0.167146,0.0830535,1.47698,6.05E+03
-0.165296,0.0835512,1.47698,5.98E+03
-0.162859,0.0841914,1.47699,5.77E+03
-0.160122,0.0848852,1.47702,5.53E+03
-0.15738,0.085553,1.47706,5.27E+03
-0.154606,0.0862009,1.47711,5.00E+03
-0.152123,0.0867565,1.47717,4.76E+03
-0.149632,0.0872928,1.47725,4.67E+03
-0.147139,0.0878135,1.47733,4.58E+03
-0.143712,0.0885082,1.47747,4.54E+03
-0.140286,0.0891839,1.47764,4.53E+03
-0.136858,0.089842,1.47783,4.52E+03
-0.133414,0.0904787,1.47805,4.41E+03
-0.131273,0.0908606,1.47819,4.33E+03
-0.129123,0.0912357,1.47833,4.22E+03
-0.12697,0.0916028,1.47848,4.05E+03
-0.124815,0.0919612,1.47863,3.88E+03
-0.122653,0.0923125,1.47879,3.80E+03
-0.120191,0.0927001,1.47897,3.69E+03
-0.117067,0.0931652,1.47922,3.40E+03
-0.114117,0.0935777,1.47945,3.27E+03
-0.111166,0.0939704,1.4797,3.21E+03
-0.108422,0.09432,1.47993,3.16E+03
-0.105681,0.0946556,1.48017,3.11E+03
-0.103112,0.0949595,1.4804,3.06E+03
-0.100549,0.0952534,1.48063,3.04E+03
-0.0978661,0.0955527,1.48088,3.05E+03
-0.0951832,0.0958438,1.48115,3.05E+03
-0.0925007,0.0961265,1.48142,3.06E+03
-0.089816,0.0964008,1.4817,3.06E+03
-0.0853709,0.0968339,1.48218,3.00E+03
-0.0814961,0.0971857,1.48261,2.97E+03
-0.077962,0.0974821,1.48302,2.89E+03
-0.0744321,0.0977544,1.48344,2.79E+03
-0.070901,0.0980025,1.48386,2.69E+03
-0.0673697,0.0982262,1.4843,2.59E+03
-0.0638355,0.0984262,1.48474,2.53E+03
-0.060209,0.0986096,1.4852,2.45E+03
-0.0559835,0.0987983,1.48576,2.34E+03
-0.0517562,0.098961,1.48633,2.25E+03
-0.0468723,0.0991268,1.487,2.21E+03
-0.0420108,0.0992763,1.48769,2.18E+03
-0.0377199,0.0993957,1.48832,2.13E+03
-0.0334604,0.099501,1.48895,2.10E+03
-0.0281745,0.0996021,1.48973,2.05E+03
-0.0221323,0.0996685,1.49062,2.01E+03
-0.016088,0.0996829,1.49149,1.98E+03
-0.0107384,0.0996501,1.49224,1.96E+03
-0.00570488,0.0995814,1.49295,1.90E+03
-0.000686884,0.0994898,1.49365,1.86E+03
0.00391419,0.0993891,1.49428,1.82E+03
0.00851985,0.0992711,1.49492,1.79E+03
0.0131249,0.0991354,1.49556,1.76E+03
0.0177249,0.0989819,1.49621,1.69E+03
0.0230283,0.0987812,1.49696,1.67E+03
0.0267239,0.0986223,1.49747,1.65E+03
0.0304001,0.0984459,1.49797,1.61E+03
0.0340792,0.0982522,1.49846,1.57E+03
0.0377575,0.0980432,1.49894,1.54E+03
0.0434069,0.0976994,1.49967,1.52E+03
0.0490005,0.0973349,1.5004,1.49E+03
0.0534843,0.0970231,1.50099,1.48E+03
0.0579371,0.0966925,1.50158,1.47E+03
0.0623814,0.096335,1.50216,1.46E+03
0.0684796,0.0957973,1.50297,1.44E+03
0.0745749,0.0952217,1.50379,1.42E+03
0.0800097,0.0946944,1.50453,1.40E+03
0.0854007,0.094162,1.50526,1.38E+03
0.0931699,0.0933666,1.50628,1.37E+03
0.100938,0.0925212,1.50725,1.35E+03
0.108707,0.0916262,1.50819,1.34E+03
0.11664,0.090673,1.50912,1.30E+03
0.124364,0.0897218,1.51001,1.26E+03
0.132107,0.0887486,1.5108,1.25E+03
0.139534,0.0877989,1.51146,1.23E+03
0.146902,0.0868367,1.51208,1.21E+03
0.15453,0.0858079,1.51271,1.18E+03
0.162165,0.0847407,1.51332,1.17E+03
0.169884,0.083623,1.51391,1.16E+03
0.177993,0.0824129,1.51448,1.15E+03
0.185206,0.0813214,1.51495,1.13E+03
0.192423,0.0802415,1.51536,1.11E+03
0.198487,0.0793608,1.51564,1.09E+03
0.204583,0.078503,1.51586,1.07E+03
0.211565,0.0775309,1.5161,1.06E+03
0.218554,0.0765456,1.51636,1.05E+03
0.227031,0.0753347,1.5167,1.04E+03
0.234274,0.0743149,1.51694,1.01E+03
0.240665,0.073464,1.51708,9.79E+02
0.247153,0.0726697,1.51718,9.51E+02
0.257315,0.0714887,1.51733,9.47E+02
0.270567,0.0699749,1.51743,9.37E+02
0.278666,0.0690674,1.51745,9.30E+02
0.285236,0.0683396,1.51743,9.24E+02
0.29184,0.0676159,1.51739,9.20E+02
0.298436,0.0668965,1.51734,9.18E+02
0.305031,0.0661782,1.51726,9.16E+02
0.311626,0.0654611,1.51717,9.14E+02
0.318194,0.0647456,1.51705,9.05E+02
0.329646,0.0635266,1.51677,8.87E+02
0.34075,0.0624132,1.51641,8.66E+02
0.351862,0.0613771,1.51596,8.45E+02
0.362098,0.0604792,1.51549,8.33E+02
0.372422,0.0596105,1.51499,8.26E+02
0.383373,0.0587241,1.51449,8.18E+02
0.394411,0.0578636,1.514,8.01E+02
0.406473,0.056981,1.51342,8.02E+02
0.418535,0.0561821,1.51276,8.03E+02
0.427255,0.0556581,1.51223,8.02E+02
0.435986,0.0551804,1.51164,7.89E+02
0.444715,0.0547495,1.511,7.80E+02
0.455522,0.0542699,1.51017,7.76E+02
0.468312,0.0537585,1.50914,7.60E+02
0.482874,0.0532325,1.50792,7.40E+02
0.49743,0.0527648,1.50664,7.20E+02
0.511982,0.0523564,1.50531,7.00E+02
0.52482,0.0520471,1.50411,6.87E+02
0.537774,0.0517796,1.50292,6.78E+02
0.554318,0.0514884,1.5014,6.66E+02
0.572568,0.0512127,1.4998,6.50E+02
0.585829,0.0510207,1.49872,6.41E+02
0.599384,0.0508165,1.49771,6.32E+02
0.62116,0.0505135,1.49616,6.26E+02
0.64292,0.0502573,1.49472,6.23E+02
0.664659,0.0500465,1.49341,6.20E+02
0.686539,0.0499018,1.49215,6.17E+02
0.70495,0.0498543,1.49101,6.12E+02
0.72012,0.0498583,1.49001,6.04E+02
0.735295,0.049876,1.48901,5.92E+02
0.750471,0.0499057,1.48803,5.79E+02
0.765664,0.0499482,1.48708,5.73E+02
0.782308,0.0500117,1.48607,5.76E+02
0.79737,0.0500856,1.4852,5.78E+02
0.812452,0.0501763,1.48436,5.81E+02
0.827534,0.0502853,1.48356,5.84E+02
0.842707,0.0504022,1.4828,5.81E+02
0.869161,0.0506065,1.48154,5.69E+02
0.883429,0.0507201,1.48088,5.61E+02
0.897686,0.0508386,1.48021,5.53E+02
0.911959,0.0509559,1.47955,5.45E+02
0.926233,0.0510704,1.47891,5.37E+02
0.940507,0.051182,1.47827,5.29E+02
0.954808,0.0512885,1.47764,5.33E+02
0.977012,0.0514459,1.4767,5.37E+02
0.999286,0.0516,1.47579,5.42E+02
1.01988,0.0517726,1.47498,5.32E+02
1.04054,0.0519869,1.47419,5.33E+02
1.07308,0.0523391,1.47298,5.26E+02
1.10642,0.0527199,1.47177,5.14E+02
1.13992,0.0531104,1.47059,5.08E+02
1.17279,0.0534756,1.46951,5.07E+02
1.20569,0.053799,1.46853,5.04E+02
1.23385,0.0540568,1.46776,5.02E+02
1.26208,0.0543252,1.46701,4.99E+02
1.29292,0.0546203,1.46623,4.96E+02
1.32379,0.0549087,1.4655,4.92E+02
1.35474,0.0551939,1.4648,4.89E+02
1.39958,0.0556178,1.46383,4.91E+02
1.4418,0.056041,1.46296,4.91E+02
1.47956,0.056439,1.46221,4.89E+02
1.51729,0.0568442,1.46149,4.88E+02
1.55213,0.0572223,1.46082,4.85E+02
1.58529,0.0575922,1.46019,4.82E+02
1.61841,0.0579675,1.45957,4.84E+02
1.65152,0.0583441,1.45898,4.85E+02
1.68473,0.0587274,1.45843,4.83E+02
1.72284,0.0591595,1.45785,4.82E+02
1.76175,0.0595846,1.45727,4.82E+02
1.79683,0.0599588,1.45675,4.80E+02
1.83192,0.0603201,1.45623,4.77E+02
1.86707,0.060669,1.45569,4.75E+02
1.90963,0.0610789,1.45505,4.75E+02
1.93762,0.0613486,1.45463,4.73E+02
1.96899,0.0616661,1.45417,4.72E+02
2.00027,0.0619971,1.45371,4.72E+02
2.0297,0.0623232,1.45328,4.71E+02
2.0591,0.062658,1.45286,4.71E+02
2.08849,0.062994,1.45245,4.72E+02
2.11791,0.0633306,1.45205,4.73E+02
2.14136,0.0635969,1.45174,4.73E+02
2.16486,0.0638604,1.45143,4.73E+02
2.20494,0.064309,1.45092,4.73E+02
2.23831,0.0646858,1.45049,4.72E+02
2.27169,0.0650656,1.45006,4.71E+02
2.30734,0.0654734,1.44961,4.70E+02
2.34298,0.0658833,1.44915,4.69E+02
2.37861,0.0662897,1.4487,4.69E+02
2.41423,0.0666855,1.44826,4.69E+02
2.44984,0.0670692,1.44785,4.69E+02
2.47112,0.0672882,1.44761,4.69E+02
2.49243,0.0675015,1.44738,4.68E+02
2.5138,0.067705,1.44715,4.68E+02
2.54402,0.0679954,1.44685,4.68E+02
2.57678,0.0683174,1.44652,4.67E+02
2.6248,0.0687987,1.44603,4.66E+02
2.67281,0.0692852,1.44555,4.66E+02
2.72083,0.0697768,1.44506,4.65E+02
2.76507,0.0702293,1.44462,4.64E+02
2.80933,0.070676,1.44418,4.64E+02
2.86558,0.0712363,1.44364,4.64E+02
2.91422,0.0717057,1.44319,4.63E+02
2.9523,0.0720531,1.44285,4.63E+02
2.99043,0.07238,1.44252,4.63E+02
3.02321,0.0726571,1.44224,4.63E+02
3.05598,0.0729351,1.44196,4.62E+02
3.08876,0.0732149,1.44168,4.62E+02
3.12298,0.0735068,1.44138,4.63E+02
3.1572,0.0737982,1.4411,4.64E+02
3.19859,0.0741503,1.44076,4.64E+02
3.23587,0.0744678,1.44045,4.63E+02
3.2732,0.0747865,1.44015,4.63E+02
3.31218,0.0751205,1.43982,4.62E+02
3.35115,0.0754554,1.4395,4.61E+02
3.38956,0.0757841,1.43918,4.61E+02
3.42797,0.0761081,1.43886,4.61E+02
3.46642,0.0764262,1.43856,4.61E+02
3.50678,0.076753,1.43824,4.61E+02
3.54715,0.0770788,1.43793,4.60E+02
3.58752,0.0774102,1.43762,4.60E+02
3.62789,0.0777466,1.4373,4.60E+02
3.65385,0.0779647,1.43711,4.60E+02
3.67978,0.0781832,1.43691,4.59E+02
3.7057,0.0784034,1.43672,4.59E+02
3.73163,0.0786241,1.43653,4.59E+02
3.75914,0.078856,1.43632,4.59E+02
3.78664,0.0790847,1.43612,4.59E+02
3.81413,0.0793102,1.43593,4.59E+02
3.84163,0.0795327,1.43573,4.59E+02
3.86914,0.0797519,1.43554,4.59E+02
3.89664,0.0799663,1.43535,4.59E+02
3.93012,0.0802264,1.43513,4.59E+02
3.96359,0.0804914,1.4349,4.59E+02
3.99707,0.0807613,1.43467,4.58E+02
4.04197,0.0811292,1.43436,4.58E+02
4.087,0.081497,1.43404,4.58E+02
4.13205,0.0818544,1.43374,4.58E+02
4.17785,0.0822106,1.43344,4.58E+02
4.21674,0.0825139,1.4332,4.58E+02
4.25561,0.0828186,1.43294,4.58E+02
4.28887,0.0830794,1.43272,4.58E+02
4.32212,0.0833399,1.4325,4.58E+02
4.3585,0.0836233,1.43226,4.58E+02
4.39488,0.0839045,1.43203,4.58E+02
4.43127,0.0841834,1.4318,4.58E+02
4.47087,0.0844867,1.43156,4.57E+02
4.51048,0.0847977,1.43131,4.57E+02
4.54387,0.085068,1.4311,4.57E+02
4.57421,0.0853171,1.4309,4.57E+02
4.59989,0.0855255,1.43073,4.57E+02
4.62555,0.0857307,1.43057,4.57E+02
4.64656,0.0858947,1.43044,4.57E+02
4.66538,0.0860392,1.43033,4.57E+02
4.6842,0.0861832,1.43021,4.57E+02
4.70929,0.0863742,1.43007,4.56E+02
4.73165,0.086544,1.42994,4.57E+02
4.75401,0.0867138,1.42981,4.57E+02
4.77607,0.0868814,1.42968,4.57E+02
4.79775,0.0870462,1.42955,4.57E+02
4.81943,0.0872111,1.42943,4.56E+02
4.8411,0.0873757,1.4293,4.57E+02
4.86253,0.0875384,1.42918,4.57E+02
4.88355,0.0876979,1.42905,4.57E+02
4.90457,0.0878573,1.42893,4.57E+02
4.92559,0.0880164,1.42881,4.57E+02
4.9465,0.0881746,1.42869,4.57E+02
4.96709,0.0883305,1.42857,4.56E+02
4.98769,0.088486,1.42845,4.57E+02
5.00829,0.0886414,1.42833,4.57E+02
5.02851,0.0887939,1.42821,4.57E+02
5.04873,0.0889463,1.42809,4.56E+02
5.06895,0.0890984,1.42797,4.57E+02
5.08909,0.0892497,1.42785,4.57E+02
5.12342,0.0895074,1.42765,4.57E+02
5.14323,0.0896559,1.42754,4.57E+02
5.17742,0.0899118,1.42734,4.57E+02
5.19693,0.0900575,1.42722,4.57E+02
5.23102,0.090312,1.42703,4.57E+02
5.25005,0.0904538,1.42691,4.57E+02
5.28404,0.0907069,1.42672,4.57E+02
5.29111,0.0907594,1.42668,4.57E+02
5.29818,0.090812,1.42663,4.57E+02
5.30525,0.0908646,1.42659,4.56E+02
5.31232,0.0909171,1.42655,4.56E+02
5.31939,0.0909696,1.42651,4.57E+02
5.32646,0.0910221,1.42647,4.57E+02
5.33353,0.0910745,1.42643,4.57E+02
5.3406,0.091127,1.42639,4.57E+02
5.34414,0.0911532,1.42637,4.56E+02
5.34648,0.0911706,1.42635,4.56E+02
5.34707,0.0911749,1.42635,4.56E+02
5.34736,0.0911771,1.42635,4.56E+02
5.34743,0.0911776,1.42635,4.56E+02
5.34747,0.0911779,1.42635,4.56E+02
5.34748,0.091178,1.42635,4.56E+02
5.34748,0.091178,1.42635,4.56E+02
5.34748,0.091178,1.42635,4.56E+02
-0.229046,0.0316179,1.48013,3.26E+04
-0.229027,0.0317251,1.48011,3.39E+04
-0.229005,0.0318549,1.48009,3.55E+04
-0.228985,0.031986,1.48006,3.69E+04
-0.228964,0.0321199,1.48003,3.69E+04
-0.228945,0.0322538,1.48,3.63E+04
-0.228927,0.0323883,1.47998,3.53E+04
-0.228909,0.0325237,1.47995,3.49E+04
-0.228892,0.0326606,1.47992,3.59E+04
-0.228875,0.0327971,1.47988,3.64E+04
-0.228851,0.0329932,1.47983,3.63E+04
-0.228826,0.033188,1.47978,3.63E+04
-0.228809,0.033325,1.47974,3.60E+04
-0.228791,0.0334609,1.47969,3.55E+04
-0.228774,0.0335971,1.47965,3.60E+04
-0.228747,0.033791,1.47958,3.59E+04
-0.228717,0.0339826,1.4795,3.58E+04
-0.228695,0.0341185,1.47944,3.57E+04
-0.228671,0.0342509,1.47938,3.54E+04
-0.228645,0.0343814,1.47932,3.51E+04
-0.228631,0.0344462,1.47929,3.49E+04
-0.228617,0.0345101,1.47925,3.47E+04
-0.228594,0.0346047,1.4792,3.44E+04
-0.22856,0.0347281,1.47913,3.39E+04
-0.228523,0.0348486,1.47906,3.35E+04
-0.228481,0.0349658,1.47898,3.30E+04
-0.228435,0.0350796,1.4789,3.26E+04
-0.228386,0.03519,1.47882,3.21E+04
-0.22834,0.0352829,1.47875,3.15E+04
-0.228292,0.035372,1.47867,3.07E+04
-0.228241,0.0354578,1.47859,2.99E+04
-0.228109,0.0356509,1.4784,2.90E+04
-0.227853,0.0359362,1.47806,2.71E+04
-0.227782,0.0360016,1.47797,2.68E+04
-0.227708,0.0360638,1.47788,2.66E+04
-0.227632,0.0361229,1.4778,2.64E+04
-0.227554,0.0361789,1.47771,2.55E+04
-0.227471,0.0362319,1.47762,2.46E+04
-0.227385,0.0362811,1.47753,2.37E+04
-0.227297,0.0363264,1.47744,2.29E+04
-0.227206,0.0363681,1.47736,2.20E+04
-0.227113,0.0364064,1.47727,2.16E+04
-0.227019,0.0364429,1.47719,2.14E+04
-0.226868,0.0365001,1.47705,2.17E+04
-0.226716,0.036558,1.47692,2.23E+04
-0.226564,0.036617,1.47678,2.28E+04
-0.226329,0.0367087,1.47658,2.32E+04
-0.226025,0.0368173,1.47633,2.10E+04
-0.225711,0.0369174,1.47609,2.05E+04
-0.22539,0.0370162,1.47585,2.00E+04
-0.225214,0.0370698,1.47572,2.01E+04
-0.225037,0.0371234,1.4756,2.05E+04
-0.224943,0.037152,1.47553,2.08E+04
-0.224849,0.0371801,1.47547,2.06E+04
-0.224754,0.0372073,1.4754,2.02E+04
-0.224657,0.0372328,1.47533,1.99E+04
-0.22456,0.0372568,1.47527,1.95E+04
-0.224461,0.0372793,1.47521,1.92E+04
-0.224362,0.0373003,1.47514,1.89E+04
-0.224261,0.03732,1.47508,1.85E+04
-0.224156,0.0373388,1.47502,1.81E+04
-0.22405,0.0373566,1.47496,1.81E+04
-0.223747,0.0374066,1.47478,1.85E+04
-0.223443,0.0374581,1.47461,1.90E+04
-0.223138,0.0375116,1.47444,1.95E+04
-0.22283,0.0375656,1.47428,1.96E+04
-0.222353,0.0376444,1.47404,1.91E+04
-0.222166,0.0376735,1.47394,1.89E+04
-0.221977,0.0377018,1.47385,1.88E+04
-0.221788,0.0377297,1.47377,1.86E+04
-0.221597,0.0377573,1.47368,1.85E+04
-0.22135,0.0377925,1.47357,1.85E+04
-0.221076,0.0378306,1.47346,1.83E+04
-0.220711,0.0378796,1.4733,1.81E+04
-0.220344,0.0379269,1.47316,1.79E+04
-0.219975,0.0379733,1.47302,1.75E+04
-0.219673,0.0380113,1.47291,1.74E+04
-0.219373,0.0380497,1.4728,1.73E+04
-0.219069,0.0380879,1.47271,1.69E+04
-0.218428,0.0381608,1.47252,1.60E+04
-0.217778,0.0382288,1.47234,1.57E+04
-0.217427,0.0382653,1.47226,1.54E+04
-0.217074,0.038302,1.47218,1.53E+04
-0.216725,0.0383389,1.47211,1.52E+04
-0.216375,0.0383769,1.47204,1.51E+04
-0.216024,0.0384163,1.47197,1.51E+04
-0.215672,0.0384575,1.47191,1.50E+04
-0.215321,0.038501,1.47186,1.50E+04
-0.214967,0.038547,1.47181,1.46E+04
-0.214508,0.038608,1.47175,1.43E+04
-0.214394,0.0386234,1.47174,1.42E+04
-0.21428,0.0386389,1.47173,1.41E+04
-0.214166,0.0386546,1.47171,1.39E+04
-0.214051,0.0386703,1.4717,1.38E+04
-0.213936,0.0386861,1.47169,1.36E+04
-0.213822,0.0387019,1.47168,1.35E+04
-0.213707,0.0387178,1.47167,1.33E+04
-0.213592,0.0387337,1.47166,1.32E+04
-0.213477,0.0387497,1.47165,1.30E+04
-0.213362,0.0387657,1.47164,1.30E+04
-0.213072,0.0388071,1.47161,1.29E+04
-0.212783,0.0388499,1.47159,1.29E+04
-0.212495,0.0388942,1.47157,1.29E+04
-0.212208,0.0389402,1.47156,1.27E+04
-0.211924,0.0389873,1.47154,1.24E+04
-0.211641,0.0390361,1.47153,1.22E+04
-0.211358,0.0390866,1.47153,1.19E+04
-0.211075,0.0391389,1.47152,1.17E+04
-0.210793,0.039193,1.47152,1.14E+04
-0.210511,0.039249,1.47152,1.12E+04
-0.210229,0.039307,1.47152,1.10E+04
-0.209786,0.0394016,1.47153,1.08E+04
-0.209308,0.0395072,1.47154,1.07E+04
-0.208832,0.0396166,1.47155,1.05E+04
-0.208356,0.03973,1.47157,1.03E+04
-0.20788,0.0398472,1.47158,1.02E+04
-0.207406,0.0399681,1.4716,1.00E+04
-0.206933,0.0400927,1.47162,9.86E+03
-0.206462,0.0402212,1.47164,9.71E+03
-0.20595,0.0403646,1.47167,9.54E+03
-0.205474,0.0405019,1.4717,9.37E+03
-0.205237,0.0405714,1.47171,9.29E+03
-0.204943,0.0406588,1.47173,9.14E+03
-0.204505,0.0407919,1.47176,8.90E+03
-0.203922,0.0409737,1.47181,8.59E+03
-0.203342,0.0411609,1.47186,8.34E+03
-0.202746,0.0413607,1.47192,8.13E+03
-0.202153,0.0415675,1.47198,7.93E+03
-0.201573,0.0417778,1.47205,7.72E+03
-0.201,0.0419904,1.47213,7.47E+03
-0.20043,0.0422051,1.47221,7.44E+03
-0.199862,0.0424233,1.47229,7.42E+03
-0.199296,0.0426453,1.47237,7.40E+03
-0.198692,0.0428862,1.47246,7.26E+03
-0.198091,0.0431306,1.47255,7.13E+03
-0.197491,0.0433785,1.47265,7.03E+03
-0.196874,0.0436377,1.47275,7.01E+03
-0.196079,0.0439769,1.47289,7.00E+03
-0.195372,0.0442839,1.47301,6.93E+03
-0.194675,0.044591,1.47314,6.74E+03
-0.193982,0.0449014,1.47328,6.57E+03
-0.193295,0.0452144,1.47341,6.52E+03
-0.19261,0.0455318,1.47355,6.46E+03
-0.191925,0.0458541,1.47369,6.42E+03
-0.191218,0.0461886,1.47384,6.31E+03
-0.190509,0.0465227,1.47399,6.18E+03
-0.189801,0.0468563,1.47413,6.05E+03
-0.189358,0.0470708,1.47423,5.96E+03
-0.188949,0.0472815,1.47433,5.98E+03
-0.188082,0.0477506,1.47455,5.96E+03
-0.187268,0.0482058,1.47477,5.66E+03
-0.186459,0.048672,1.475,5.70E+03
-0.185655,0.0491452,1.47523,5.75E+03
-0.184853,0.0496248,1.47547,5.68E+03
-0.183949,0.0501728,1.47574,5.62E+03
-0.183046,0.0507252,1.476,5.54E+03
-0.182146,0.0512815,1.47627,5.61E+03
-0.181147,0.0518946,1.47656,5.65E+03
-0.180136,0.0525006,1.47683,5.75E+03
-0.179115,0.0530949,1.4771,5.86E+03
-0.178084,0.0536796,1.47735,5.88E+03
-0.177026,0.0542702,1.4776,5.87E+03
-0.175964,0.0548556,1.47786,5.85E+03
-0.174898,0.0554357,1.4781,5.84E+03
-0.174051,0.05589,1.4783,5.86E+03
-0.173493,0.056186,1.47843,5.84E+03
-0.172933,0.0564798,1.47856,5.79E+03
-0.172372,0.0567709,1.47869,5.74E+03
-0.171811,0.0570598,1.47882,5.68E+03
-0.170867,0.0575461,1.47904,5.57E+03
-0.169934,0.0580259,1.47926,5.46E+03
-0.168236,0.058891,1.47968,5.26E+03
-0.166611,0.0597071,1.48009,5.20E+03
-0.165079,0.0604568,1.48048,5.24E+03
-0.163535,0.0611867,1.48085,5.28E+03
-0.161952,0.0619085,1.48121,5.33E+03
-0.160393,0.0625955,1.48156,5.41E+03
-0.158979,0.0632061,1.48188,5.24E+03
-0.157589,0.0638036,1.4822,5.06E+03
-0.15581,0.0645602,1.48263,4.84E+03
-0.153845,0.0653696,1.4831,4.82E+03
-0.151831,0.0661619,1.48357,4.80E+03
-0.149881,0.0669016,1.48401,4.74E+03
-0.147906,0.067631,1.48446,4.70E+03
-0.145597,0.0684545,1.48498,4.65E+03
-0.14328,0.0692457,1.48549,4.68E+03
-0.140893,0.0700199,1.486,4.64E+03
-0.138522,0.0707483,1.48649,4.55E+03
-0.136109,0.0714567,1.48698,4.46E+03
-0.133672,0.072151,1.48749,4.34E+03
-0.131123,0.0728538,1.48802,4.21E+03
-0.12859,0.0735248,1.48854,4.14E+03
-0.126054,0.0741643,1.48906,4.13E+03
-0.123468,0.0747807,1.48958,4.10E+03
-0.12142,0.0752461,1.49,4.03E+03
-0.118086,0.0759673,1.49067,3.91E+03
-0.113403,0.0769045,1.49162,3.78E+03
-0.108668,0.0777492,1.49255,3.62E+03
-0.104219,0.0784579,1.4934,3.47E+03
-0.0997842,0.0790953,1.49425,3.32E+03
-0.0953644,0.0796773,1.49511,3.21E+03
-0.0905396,0.0802546,1.49606,3.06E+03
-0.0858036,0.0807404,1.49701,2.97E+03
-0.0811022,0.0811404,1.49795,2.89E+03
-0.0763643,0.0814845,1.49889,2.87E+03
-0.0730428,0.0817025,1.49957,2.79E+03
-0.0699152,0.0818916,1.50025,2.72E+03
-0.0660088,0.0820921,1.5011,2.73E+03
-0.0620102,0.0822521,1.50194,2.69E+03
-0.0579685,0.0823739,1.50279,2.54E+03
-0.0539168,0.0824602,1.50364,2.47E+03
-0.0496074,0.0825176,1.50454,2.49E+03
-0.0452991,0.0825418,1.50544,2.52E+03
-0.0424428,0.0825348,1.50603,2.54E+03
-0.0400716,0.082514,1.50652,2.48E+03
-0.0354615,0.0824334,1.50747,2.43E+03
-0.0325114,0.0823527,1.50809,2.40E+03
-0.0296726,0.0822457,1.50871,2.38E+03
-0.0259979,0.082067,1.50952,2.30E+03
-0.0223768,0.081853,1.51033,2.23E+03
-0.0187625,0.0816008,1.51116,2.15E+03
-0.0151593,0.0813207,1.51197,2.13E+03
-0.0115584,0.0810299,1.51273,2.11E+03
-0.00794722,0.0807365,1.51345,2.05E+03
-0.00426111,0.0804324,1.51415,2.01E+03
0.000203591,0.0800496,1.51499,1.97E+03
0.00358517,0.0797456,1.51562,1.94E+03
0.00698504,0.0794215,1.51624,1.92E+03
0.0103578,0.0790679,1.51685,1.89E+03
0.0161731,0.0784007,1.51789,1.84E+03
0.0207421,0.0778218,1.5187,1.77E+03
0.0250863,0.0772112,1.51949,1.69E+03
0.0302523,0.076417,1.52046,1.66E+03
0.0354845,0.0755615,1.52145,1.64E+03
0.0406443,0.0746909,1.5224,1.61E+03
0.0458209,0.0738048,1.52333,1.58E+03
0.0510411,0.0728989,1.52422,1.56E+03
0.0578367,0.0716905,1.52534,1.51E+03
0.0647102,0.0704307,1.52638,1.49E+03
0.0717778,0.0691186,1.52735,1.49E+03
0.0784457,0.0678758,1.52816,1.48E+03
0.0850787,0.0666357,1.52888,1.47E+03
0.0923226,0.0652506,1.5296,1.43E+03
0.0983057,0.064067,1.53014,1.40E+03
0.104261,0.0628573,1.53065,1.35E+03
0.110212,0.0616166,1.53112,1.30E+03
0.116176,0.0603649,1.53154,1.31E+03
0.122228,0.0591121,1.5319,1.32E+03
0.129367,0.0576747,1.53222,1.30E+03
0.136644,0.0562719,1.53243,1.28E+03
0.146499,0.0544483,1.53254,1.25E+03
0.157012,0.0525093,1.53249,1.21E+03
0.167779,0.050463,1.53235,1.17E+03
0.174979,0.0490757,1.53221,1.14E+03
0.182162,0.0476957,1.53202,1.15E+03
0.189387,0.0463551,1.53175,1.14E+03
0.197189,0.044969,1.53136,1.11E+03
0.204996,0.0436503,1.53085,1.08E+03
0.210384,0.0427755,1.53045,1.07E+03
0.215784,0.0419227,1.53002,1.06E+03
0.221014,0.0411045,1.52962,1.05E+03
0.226223,0.0402886,1.52924,1.03E+03
0.231989,0.0393884,1.52883,1.00E+03
0.237753,0.0385043,1.52841,1.01E+03
0.243522,0.037648,1.52798,1.01E+03
0.249277,0.0368346,1.52755,9.94E+02
0.256381,0.0359055,1.52692,9.69E+02
0.263612,0.0350272,1.52618,9.58E+02
0.273874,0.0338484,1.52503,9.49E+02
0.285173,0.0326258,1.52368,9.32E+02
0.295763,0.0315344,1.52232,9.16E+02
0.306209,0.0304941,1.52087,8.94E+02
0.316653,0.0294899,1.51934,8.71E+02
0.327107,0.0285345,1.51776,8.60E+02
0.335895,0.0277836,1.51643,8.51E+02
0.34481,0.0270708,1.5151,8.38E+02
0.356043,0.0262406,1.51342,8.23E+02
0.364761,0.025651,1.51208,8.11E+02
0.373485,0.0251115,1.5107,7.98E+02
