CFD-a,CFD-a,SIM-a,SIM-a,CFD-b,CFD-b,SIM-b,SIM-b,CFD-c,CFD-c,SIM-c,SIM-c,CFD-d,CFD-d,SIM-d,SIM-d,CFD-e,CFD-e,SIM-e,SIM-e
,,1.50017,516.58402,,,3.20199,448.14051,,,5.00474,442.20117,,,1.55909,542.90877,,,1.6096,572.52094
,,1.50106,516.4895,,,3.2039,448.1307,,,5.00765,442.19859,,,1.55999,542.78624,,,1.6105,572.3678
,,1.50196,516.39515,,,3.20581,448.12091,,,5.01056,442.19602,,,1.56089,542.66392,,,1.61141,572.21492
,,1.50286,516.30097,,,3.20771,448.11114,,,5.01347,442.19345,,,1.5618,542.54182,,,1.61231,572.06229
,,1.50376,516.20695,,,3.20962,448.10139,,,5.01638,442.19088,,,1.5627,542.41992,,,1.61322,571.90991
,,1.50466,516.11311,,,3.21152,448.09165,,,5.01929,442.18832,,,1.5636,542.29824,,,1.61412,571.75779
,,1.50556,516.01943,,,3.21343,448.08193,,,5.0222,442.18577,,,1.5645,542.17676,,,1.61503,571.60593
,,1.50646,515.92591,,,3.21534,448.07223,,,5.02511,442.18322,,,1.56541,542.05549,,,1.61594,571.45432
,,1.50735,515.83256,,,3.21724,448.06254,,,5.02802,442.18067,,,1.56631,541.93443,,,1.61684,571.30296
,,1.50825,515.73938,,,3.21915,448.05287,,,5.03093,442.17813,,,1.56721,541.81358,,,1.61775,571.15185
,,1.50915,515.64637,,,3.22105,448.04322,,,5.03384,442.17559,,,1.56811,541.69293,,,1.61865,571.001
,,1.51005,515.55352,,,3.22296,448.03359,,,5.03675,442.17306,,,1.56902,541.5725,,,1.61956,570.8504
,,1.51095,515.46083,,,3.22487,448.02397,,,5.03966,442.17053,,,1.56992,541.45227,,,1.62046,570.70005
,,1.51185,515.36831,,,3.22677,448.01437,,,5.04257,442.16801,,,1.57082,541.33224,,,1.62137,570.54995
,,1.51275,515.27595,,,3.22868,448.00479,,,5.04548,442.16549,,,1.57172,541.21242,,,1.62227,570.4001
,,1.51365,515.18376,,,3.23059,447.99522,,,5.0484,442.16297,,,1.57263,541.09281,,,1.62318,570.2505
,,1.51455,515.09173,,,3.23249,447.98567,,,5.05131,442.16046,,,1.57353,540.9734,,,1.62409,570.10114
,,1.51545,514.99986,,,3.2344,447.97614,,,5.05422,442.15795,,,1.57443,540.85419,,,1.62499,569.95204
,,1.51635,514.90816,,,3.23631,447.96662,,,5.05713,442.15545,,,1.57534,540.73519,,,1.6259,569.80318
,,1.51725,514.81662,,,3.23821,447.95713,,,5.06004,442.15295,,,1.57624,540.6164,,,1.6268,569.65457
,,1.51814,514.72524,,,3.24012,447.94764,,,5.06295,442.15046,,,1.57714,540.4978,,,1.62771,569.50621
,,1.51904,514.63402,,,3.24203,447.93818,,,5.06586,442.14797,,,1.57804,540.37941,,,1.62862,569.35809
,,1.51994,514.54296,,,3.24393,447.92873,,,5.06877,442.14548,,,1.57895,540.26122,,,1.62952,569.21022
,,1.52084,514.45206,,,3.24584,447.9193,,,5.07168,442.143,,,1.57985,540.14323,,,1.63043,569.0626
,,1.52174,514.36133,,,3.24775,447.90988,,,5.07459,442.14052,,,1.58075,540.02544,,,1.63133,568.91522
,,1.52264,514.27075,,,3.24966,447.90048,,,5.07751,442.13805,,,1.58166,539.90786,,,1.63224,568.76808
,,1.52354,514.18033,,,3.25156,447.8911,,,5.08042,442.13558,,,1.58256,539.79047,,,1.63315,568.62118
,,1.52444,514.09008,,,3.25347,447.88173,,,5.08333,442.13312,,,1.58346,539.67328,,,1.63405,568.47453
,,1.52534,513.99998,,,3.25538,447.87238,,,5.08624,442.13066,,,1.58437,539.55629,,,1.63496,568.32813
,,1.52624,513.91004,,,3.25728,447.86305,,,5.08915,442.1282,,,1.58527,539.43951,,,1.63587,568.18196
,,1.52714,513.82025,,,3.25919,447.85373,,,5.09206,442.12575,,,1.58618,539.32292,,,1.63677,568.03603
,,1.52804,513.73063,,,3.2611,447.84443,,,5.09497,442.1233,,,1.58708,539.20652,,,1.63768,567.89035
,,1.52894,513.64116,,,3.26301,447.83514,,,5.09789,442.12086,,,1.58798,539.09033,,,1.63859,567.74491
,,1.52984,513.55185,,,3.26491,447.82588,,,5.1008,442.11842,,,1.58889,538.97433,,,1.63949,567.5997
,,1.53074,513.4627,,,3.26682,447.81662,,,5.10371,442.11598,,,1.58979,538.85853,,,1.6404,567.45474
,,1.53164,513.37371,,,3.26873,447.80739,,,5.10662,442.11355,,,1.5907,538.74293,,,1.64131,567.31001
,,1.53255,513.28487,,,3.27064,447.79817,,,5.10953,442.11113,,,1.5916,538.62752,,,1.64221,567.16552
,,1.53345,513.19618,,,3.27255,447.78896,,,5.11245,442.1087,,,1.5925,538.51231,,,1.64312,567.02127
,,1.53435,513.10765,,,3.27445,447.77978,,,5.11536,442.10629,,,1.59341,538.39729,,,1.64403,566.87726
,,1.53525,513.01928,,,3.27636,447.7706,,,5.11827,442.10387,,,1.59431,538.28247,,,1.64493,566.73349
,,1.53615,512.93106,,,3.27827,447.76145,,,5.12118,442.10146,,,1.59522,538.16784,,,1.64584,566.58995
,,1.53705,512.84299,,,3.28018,447.75231,,,5.12409,442.09905,,,1.59612,538.0534,,,1.64675,566.44664
,,1.53795,512.75508,,,3.28208,447.74318,,,5.12701,442.09665,,,1.59702,537.93916,,,1.64766,566.30358
,,1.53885,512.66732,,,3.28399,447.73407,,,5.12992,442.09426,,,1.59793,537.82511,,,1.64856,566.16074
,,1.53975,512.57972,,,3.2859,447.72498,,,5.13283,442.09186,,,1.59883,537.71126,,,1.64947,566.01814
,,1.54065,512.49227,,,3.28781,447.71591,,,5.13574,442.08947,,,1.59974,537.59759,,,1.65038,565.87578
,,1.54155,512.40497,,,3.28972,447.70684,,,5.13865,442.08709,,,1.60064,537.48412,,,1.65129,565.73365
,,1.54245,512.31782,,,3.29163,447.6978,,,5.14157,442.0847,,,1.60155,537.37084,,,1.65219,565.59175
,,1.54336,512.23083,,,3.29353,447.68877,,,5.14448,442.08233,,,1.60245,537.25775,,,1.6531,565.45008
,,1.54426,512.14398,,,3.29544,447.67975,,,5.14739,442.07995,,,1.60336,537.14485,,,1.65401,565.30864
,,1.54516,512.05729,,,3.29735,447.67076,,,5.1503,442.07758,,,1.60426,537.03213,,,1.65492,565.16744
,,1.54606,511.97075,,,3.29926,447.66177,,,5.15322,442.07522,,,1.60517,536.91961,,,1.65582,565.02647
,,1.54696,511.88436,,,3.30117,447.65281,,,5.15613,442.07286,,,1.60607,536.80728,,,1.65673,564.88572
,,1.54786,511.79812,,,3.30308,447.64385,,,5.15904,442.0705,,,1.60698,536.69514,,,1.65764,564.74521
,,1.54876,511.71202,,,3.30499,447.63492,,,5.16195,442.06814,,,1.60788,536.58318,,,1.65855,564.60493
,,1.54967,511.62608,,,3.30689,447.626,,,5.16487,442.06579,,,1.60879,536.47142,,,1.65945,564.46487
,,1.55057,511.54029,,,3.3088,447.61709,,,5.16778,442.06345,,,1.60969,536.35984,,,1.66036,564.32505
,,1.55147,511.45465,,,3.31071,447.6082,,,5.17069,442.06111,,,1.6106,536.24845,,,1.66127,564.18545
,,1.55237,511.36915,,,3.31262,447.59933,,,5.17361,442.05877,,,1.6115,536.13724,,,1.66218,564.04608
,,1.55327,511.2838,,,3.31453,447.59047,,,5.17652,442.05644,,,1.61241,536.02622,,,1.66309,563.90693
,,1.55417,511.19861,,,3.31644,447.58162,,,5.17943,442.05411,,,1.61331,535.91539,,,1.66399,563.76802
,,1.55508,511.11355,,,3.31835,447.57279,,,5.18235,442.05178,,,1.61422,535.80474,,,1.6649,563.62933
,,1.55598,511.02865,,,3.32026,447.56398,,,5.18526,442.04946,,,1.61512,535.69428,,,1.66581,563.49086
,,1.55688,510.94389,,,3.32217,447.55518,,,5.18817,442.04714,,,1.61603,535.584,,,1.66672,563.35262
,,1.55778,510.85928,,,3.32408,447.5464,,,5.19108,442.04482,,,1.61693,535.4739,,,1.66763,563.2146
,,1.55868,510.77481,,,3.32598,447.53763,,,5.194,442.04251,,,1.61784,535.36399,,,1.66854,563.07681
,,1.55959,510.6905,,,3.32789,447.52887,,,5.19691,442.04021,,,1.61874,535.25427,,,1.66944,562.93924
,,1.56049,510.60632,,,3.3298,447.52013,,,5.19982,442.03791,,,1.61965,535.14472,,,1.67035,562.8019
,,1.56139,510.52229,,,3.33171,447.51141,,,5.20274,442.03561,,,1.62056,535.03536,,,1.67126,562.66477
,,1.56229,510.43841,,,3.33362,447.5027,,,5.20565,442.03331,,,1.62146,534.92618,,,1.67217,562.52787
,,1.5632,510.35467,,,3.33553,447.49401,,,5.20857,442.03102,,,1.62237,534.81719,,,1.67308,562.39119
,,1.5641,510.27107,,,3.33744,447.48533,,,5.21148,442.02873,,,1.62327,534.70837,,,1.67399,562.25473
,,1.565,510.18762,,,3.33935,447.47667,,,5.21439,442.02645,,,1.62418,534.59974,,,1.67489,562.1185
,,1.5659,510.10432,,,3.34126,447.46802,,,5.21731,442.02417,,,1.62509,534.49128,,,1.6758,561.98248
,,1.56681,510.02115,,,3.34317,447.45938,,,5.22022,442.02189,,,1.62599,534.38301,,,1.67671,561.84668
,,1.56771,509.93813,,,3.34508,447.45076,,,5.22313,442.01962,,,1.6269,534.27492,,,1.67762,561.71111
,,1.56861,509.85525,,,3.34699,447.44216,,,5.22605,442.01735,,,1.6278,534.167,,,1.67853,561.57575
,,1.56951,509.77251,,,3.3489,447.43357,,,5.22896,442.01509,,,1.62871,534.05927,,,1.67944,561.44061
,,1.57042,509.68992,,,3.35081,447.42499,,,5.23188,442.01283,,,1.62962,533.95171,,,1.68035,561.30569
,,1.57132,509.60747,,,3.35272,447.41643,,,5.23479,442.01057,,,1.63052,533.84433,,,1.68126,561.17098
,,1.57222,509.52515,,,3.35463,447.40788,,,5.2377,442.00832,,,1.63143,533.73713,,,1.68217,561.03649
,,1.57313,509.44298,,,3.35654,447.39935,,,5.24062,442.00607,,,1.63233,533.63011,,,1.68308,560.90222
,,1.57403,509.36095,,,3.35845,447.39083,,,5.24353,442.00382,,,1.63324,533.52327,,,1.68398,560.76817
,,1.57493,509.27906,,,3.36036,447.38233,,,5.24645,442.00158,,,1.63415,533.4166,,,1.68489,560.63433
,,1.57584,509.19731,,,3.36227,447.37384,,,5.24936,441.99934,,,1.63505,533.31011,,,1.6858,560.50071
,,1.57674,509.1157,,,3.36418,447.36537,,,5.25227,441.99711,,,1.63596,533.20379,,,1.68671,560.3673
,,1.57764,509.03423,,,3.36609,447.35691,,,5.25519,441.99488,,,1.63687,533.09765,,,1.68762,560.23411
,,1.57855,508.9529,,,3.368,447.34846,,,5.2581,441.99265,,,1.63777,532.99169,,,1.68853,560.10113
,,1.57945,508.87171,,,3.36991,447.34003,,,5.26102,441.99043,,,1.63868,532.8859,,,1.68944,559.96836
,,1.58035,508.79066,,,3.37182,447.33161,,,5.26393,441.98821,,,1.63959,532.78028,,,1.69035,559.83581
,,1.58126,508.70974,,,3.37373,447.32321,,,5.26685,441.98599,,,1.64049,532.67484,,,1.69126,559.70346
,,1.58216,508.62896,,,3.37564,447.31482,,,5.26976,441.98378,,,1.6414,532.56957,,,1.69217,559.57134
,,1.58306,508.54832,,,3.37755,447.30645,,,5.27267,441.98157,,,1.64231,532.46448,,,1.69308,559.43942
,,1.58397,508.46782,,,3.37947,447.29809,,,5.27559,441.97936,,,1.64322,532.35956,,,1.69399,559.30771
,,1.58487,508.38746,,,3.38138,447.28974,,,5.2785,441.97716,,,1.64412,532.25481,,,1.6949,559.17622
,,1.58578,508.30723,,,3.38329,447.28141,,,5.28142,441.97497,,,1.64503,532.15024,,,1.69581,559.04493
,,1.58668,508.22713,,,3.3852,447.27309,,,5.28433,441.97277,,,1.64594,532.04583,,,1.69672,558.91386
,,1.58758,508.14718,,,3.38711,447.26479,,,5.28725,441.97058,,,1.64684,531.9416,,,1.69763,558.78299
,,1.58849,508.06736,,,3.38902,447.2565,,,5.29016,441.96839,,,1.64775,531.83754,,,1.69854,558.65234
,,1.58939,507.98767,,,3.39093,447.24822,,,5.29308,441.96621,,,1.64866,531.73365,,,1.69945,558.52189
,,1.5903,507.90812,,,3.39284,447.23996,,,5.29599,441.96403,,,1.64957,531.62993,,,1.70036,558.39165
,,1.5912,507.82871,,,3.39475,447.23171,,,5.29891,441.96185,,,1.65047,531.52638,,,1.70127,558.26162
,,1.5921,507.74943,,,3.39666,447.22348,,,5.30182,441.95968,,,1.65138,531.42301,,,1.70218,558.1318
,,1.59301,507.67028,,,3.39858,447.21526,,,5.30474,441.95751,,,1.65229,531.3198,,,1.70309,558.00218
,,1.59391,507.59127,,,3.40049,447.20705,,,5.30765,441.95535,,,1.6532,531.21676,,,1.704,557.87277
,,1.59482,507.51239,,,3.4024,447.19886,,,5.31057,441.95319,,,1.6541,531.11388,,,1.70491,557.74357
,,1.59572,507.43364,,,3.40431,447.19068,,,5.31348,441.95103,,,1.65501,531.01118,,,1.70582,557.61457
,,1.59663,507.35503,,,3.40622,447.18252,,,5.3164,441.94887,,,1.65592,530.90864,,,1.70673,557.48578
,,1.59753,507.27655,,,3.40813,447.17436,,,5.31931,441.94672,,,1.65683,530.80628,,,1.70764,557.35719
,,1.59843,507.19821,,,3.41004,447.16623,,,5.32223,441.94457,,,1.65773,530.70408,,,1.70855,557.2288
,,1.59934,507.11999,,,3.41196,447.1581,,,5.32514,441.94243,,,1.65864,530.60204,,,1.70946,557.10062
,,1.60024,507.04191,,,3.41387,447.14999,,,5.32806,441.94029,,,1.65955,530.50017,,,1.71037,556.97265
,,1.60115,506.96396,,,3.41578,447.14189,,,5.33098,441.93815,,,1.66046,530.39847,,,1.71128,556.84487
,,1.60205,506.88614,,,3.41769,447.13381,,,5.33389,441.93602,,,1.66137,530.29694,,,1.71219,556.7173
,,1.60296,506.80845,,,3.4196,447.12574,,,5.33681,441.93389,,,1.66227,530.19557,,,1.7131,556.58994
,,1.60386,506.7309,,,3.42151,447.11768,,,5.33972,441.93176,,,1.66318,530.09436,,,1.71401,556.46277
,,1.60477,506.65347,,,3.42343,447.10964,,,5.34264,441.92964,,,1.66409,529.99332,,,1.71492,556.3358
,,1.60567,506.57617,,,3.42534,447.10161,,,5.34555,441.92752,,,1.665,529.89245,,,1.71584,556.20904
,,1.60658,506.49901,,,3.42725,447.0936,,,5.34847,441.9254,,,1.66591,529.79174,,,1.71675,556.08248
,,1.60748,506.42197,,,3.42916,447.08559,,,5.35139,441.92329,,,1.66682,529.69119,,,1.71766,555.95611
,,1.60839,506.34506,,,3.43107,447.0776,,,5.3543,441.92118,,,1.66772,529.59081,,,1.71857,555.82995
,,1.60929,506.26829,,,3.43299,447.06963,,,5.35722,441.91907,,,1.66863,529.49059,,,1.71948,555.70399
,,1.6102,506.19164,,,3.4349,447.06166,,,5.36013,441.91697,,,1.66954,529.39053,,,1.72039,555.57822
,,1.6111,506.11512,,,3.43681,447.05371,,,5.36305,441.91487,,,1.67045,529.29063,,,1.7213,555.45266
,,1.61201,506.03872,,,3.43872,447.04578,,,5.36597,441.91277,,,1.67136,529.1909,,,1.72221,555.32729
,,1.61292,505.96246,,,3.44064,447.03785,,,5.36888,441.91068,,,1.67227,529.09133,,,1.72312,555.20212
,,1.61382,505.88632,,,3.44255,447.02994,,,5.3718,441.90859,,,1.67318,528.99192,,,1.72404,555.07714
,,1.61473,505.81031,,,3.44446,447.02205,,,5.37471,441.90651,,,1.67408,528.89267,,,1.72495,554.95237
,,1.61563,505.73443,,,3.44637,447.01416,,,5.37763,441.90443,,,1.67499,528.79358,,,1.72586,554.82779
,,1.61654,505.65868,,,3.44828,447.00629,,,5.38055,441.90235,,,1.6759,528.69465,,,1.72677,554.70341
,,1.61744,505.58305,,,3.4502,446.99844,,,5.38346,441.90027,,,1.67681,528.59588,,,1.72768,554.57922
,,1.61835,505.50755,,,3.45211,446.99059,,,5.38638,441.8982,,,1.67772,528.49727,,,1.72859,554.45523
,,1.61925,505.43217,,,3.45402,446.98276,,,5.3893,441.89613,,,1.67863,528.39882,,,1.7295,554.33143
,,1.62016,505.35692,,,3.45594,446.97494,,,5.39221,441.89407,,,1.67954,528.30053,,,1.73042,554.20783
,,1.62107,505.28179,,,3.45785,446.96713,,,5.39513,441.892,,,1.68045,528.2024,,,1.73133,554.08442
,,1.62197,505.20679,,,3.45976,446.95934,,,5.39804,441.88994,,,1.68136,528.10443,,,1.73224,553.9612
,,1.62288,505.13192,,,3.46167,446.95156,,,5.40096,441.88789,,,1.68227,528.00661,,,1.73315,553.83818
,,1.62378,505.05717,,,3.46359,446.94379,,,5.40388,441.88584,,,1.68317,527.90895,,,1.73406,553.71535
,,1.62469,504.98254,,,3.4655,446.93604,,,5.40679,441.88379,,,1.68408,527.81145,,,1.73497,553.59272
,,1.6256,504.90804,,,3.46741,446.9283,,,5.40971,441.88174,,,1.68499,527.71411,,,1.73589,553.47027
,,1.6265,504.83367,,,3.46933,446.92057,,,5.41263,441.8797,,,1.6859,527.61692,,,1.7368,553.34802
,,1.62741,504.75941,,,3.47124,446.91285,,,5.41555,441.87766,,,1.68681,527.51989,,,1.73771,553.22596
,,1.62832,504.68528,,,3.47315,446.90515,,,5.41846,441.87563,,,1.68772,527.42302,,,1.73862,553.10409
,,1.62922,504.61127,,,3.47507,446.89746,,,5.42138,441.87359,,,1.68863,527.3263,,,1.73953,552.98241
,,1.63013,504.53739,,,3.47698,446.88978,,,5.4243,441.87157,,,1.68954,527.22974,,,1.74045,552.86092
,,1.63104,504.46363,,,3.47889,446.88212,,,5.42721,441.86954,,,1.69045,527.13333,,,1.74136,552.73962
,,1.63194,504.38999,,,3.48081,446.87446,,,5.43013,441.86752,,,1.69136,527.03707,,,1.74227,552.61852
,,1.63285,504.31647,,,3.48272,446.86682,,,5.43305,441.8655,,,1.69227,526.94097,,,1.74318,552.49759
,,1.63376,504.24307,,,3.48463,446.85919,,,5.43596,441.86348,,,1.69318,526.84503,,,1.7441,552.37686
,,1.63466,504.1698,,,3.48655,446.85158,,,5.43888,441.86147,,,1.69409,526.74924,,,1.74501,552.25632
,,1.63557,504.09665,,,3.48846,446.84398,,,5.4418,441.85946,,,1.695,526.6536,,,1.74592,552.13596
,,1.63648,504.02362,,,3.49037,446.83639,,,5.44472,441.85745,,,1.69591,526.55812,,,1.74683,552.0158
,,1.63738,503.9507,,,3.49229,446.82881,,,5.44763,441.85545,,,1.69682,526.46278,,,1.74774,551.89582
,,1.63829,503.87791,,,3.4942,446.82124,,,5.45055,441.85345,,,1.69773,526.3676,,,1.74866,551.77602
,,1.6392,503.80524,,,3.49611,446.81369,,,5.45347,441.85145,,,1.69864,526.27258,,,1.74957,551.65641
,,1.6401,503.73269,,,3.49803,446.80615,,,5.45639,441.84946,,,1.69955,526.1777,,,1.75048,551.53699
,,1.64101,503.66026,,,3.49994,446.79862,,,5.4593,441.84747,,,1.70046,526.08298,,,1.7514,551.41776
,,1.64192,503.58795,,,3.50185,446.79111,,,5.46222,441.84548,,,1.70137,525.98841,,,1.75231,551.29871
,,1.64282,503.51576,,,3.50377,446.7836,,,5.46514,441.8435,,,1.70228,525.89398,,,1.75322,551.17984
,,1.64373,503.44368,,,3.50568,446.77611,,,5.46806,441.84152,,,1.70319,525.79971,,,1.75413,551.06116
,,1.64464,503.37173,,,3.5076,446.76863,,,5.47097,441.83954,,,1.7041,525.70559,,,1.75505,550.94266
,,1.64555,503.29989,,,3.50951,446.76116,,,5.47389,441.83757,,,1.70501,525.61162,,,1.75596,550.82435
,,1.64645,503.22818,,,3.51142,446.75371,,,5.47681,441.8356,,,1.70592,525.5178,,,1.75687,550.70622
,,1.64736,503.15657,,,3.51334,446.74627,,,5.47973,441.83363,,,1.70683,525.42413,,,1.75779,550.58827
,,1.64827,503.08509,,,3.51525,446.73884,,,5.48264,441.83166,,,1.70774,525.33061,,,1.7587,550.47051
,,1.64918,503.01373,,,3.51717,446.73142,,,5.48556,441.8297,,,1.70865,525.23723,,,1.75961,550.35293
,,1.65008,502.94248,,,3.51908,446.72401,,,5.48848,441.82774,,,1.70956,525.14401,,,1.76052,550.23553
,,1.65099,502.87135,,,3.521,446.71662,,,5.4914,441.82579,,,1.71047,525.05093,,,1.76144,550.11831
,,1.6519,502.80033,,,3.52291,446.70923,,,5.49432,441.82383,,,1.71138,524.958,,,1.76235,550.00127
,,1.65281,502.72944,,,3.52482,446.70186,,,5.49723,441.82188,,,1.7123,524.86522,,,1.76326,549.88442
,,1.65371,502.65865,,,3.52674,446.6945,,,5.50015,441.81994,,,1.71321,524.77258,,,1.76418,549.76774
,,1.65462,502.58799,,,3.52865,446.68716,,,5.50307,441.81799,,,1.71412,524.68009,,,1.76509,549.65125
,,1.65553,502.51744,,,3.53057,446.67982,,,5.50599,441.81605,,,1.71503,524.58775,,,1.766,549.53493
,,1.65644,502.447,,,3.53248,446.6725,,,5.50891,441.81412,,,1.71594,524.49556,,,1.76692,549.41879
,,1.65735,502.37668,,,3.5344,446.66519,,,5.51183,441.81218,,,1.71685,524.40351,,,1.76783,549.30284
,,1.65825,502.30648,,,3.53631,446.65789,,,5.51474,441.81025,,,1.71776,524.31161,,,1.76874,549.18706
,,1.65916,502.23639,,,3.53823,446.6506,,,5.51766,441.80832,,,1.71867,524.21985,,,1.76966,549.07146
,,1.66007,502.16642,,,3.54014,446.64333,,,5.52058,441.8064,,,1.71958,524.12824,,,1.77057,548.95604
,,1.66098,502.09655,,,3.54206,446.63606,,,5.5235,441.80448,,,1.72049,524.03677,,,1.77149,548.84079
,,1.66189,502.02681,,,3.54397,446.62881,,,5.52642,441.80256,,,1.72141,523.94544,,,1.7724,548.72572
,,1.6628,501.95717,,,3.54589,446.62157,,,5.52934,441.80064,,,1.72232,523.85426,,,1.77331,548.61083
,,1.6637,501.88765,,,3.5478,446.61434,,,5.53225,441.79873,,,1.72323,523.76323,,,1.77423,548.49612
,,1.66461,501.81825,,,3.54972,446.60713,,,5.53517,441.79682,,,1.72414,523.67234,,,1.77514,548.38158
,,1.66552,501.74895,,,3.55163,446.59992,,,5.53809,441.79491,,,1.72505,523.58159,,,1.77605,548.26722
,,1.66643,501.67977,,,3.55355,446.59273,,,5.54101,441.79301,,,1.72596,523.49098,,,1.77697,548.15303
,,1.66734,501.6107,,,3.55546,446.58555,,,5.54393,441.79111,,,1.72687,523.40052,,,1.77788,548.03902
,,1.66825,501.54175,,,3.55738,446.57837,,,5.54685,441.78921,,,1.72779,523.3102,,,1.7788,547.92518
,,1.66915,501.4729,,,3.55929,446.57122,,,5.54977,441.78732,,,1.7287,523.22002,,,1.77971,547.81152
,,1.67006,501.40417,,,3.56121,446.56407,,,5.55269,441.78542,,,1.72961,523.12999,,,1.78062,547.69803
,,1.67097,501.33555,,,3.56312,446.55693,,,5.5556,441.78354,,,1.73052,523.04009,,,1.78154,547.58472
,,1.67188,501.26704,,,3.56504,446.54981,,,5.55852,441.78165,,,1.73143,522.95034,,,1.78245,547.47158
,,1.67279,501.19864,,,3.56695,446.54269,,,5.56144,441.77977,,,1.73234,522.86073,,,1.78337,547.35861
,,1.6737,501.13036,,,3.56887,446.53559,,,5.56436,441.77789,,,1.73326,522.77125,,,1.78428,547.24582
,,1.67461,501.06218,,,3.57078,446.5285,,,5.56728,441.77601,,,1.73417,522.68192,,,1.78519,547.13319
,,1.67552,500.99411,,,3.5727,446.52142,,,5.5702,441.77414,,,1.73508,522.59273,,,1.78611,547.02074
,,1.67643,500.92616,,,3.57462,446.51436,,,5.57312,441.77227,,,1.73599,522.50368,,,1.78702,546.90846
,,1.67733,500.85831,,,3.57653,446.5073,,,5.57604,441.7704,,,1.7369,522.41477,,,1.78794,546.79636
,,1.67824,500.79057,,,3.57845,446.50026,,,5.57896,441.76853,,,1.73782,522.326,,,1.78885,546.68442
,,1.67915,500.72295,,,3.58036,446.49322,,,5.58188,441.76667,,,1.73873,522.23736,,,1.78977,546.57265
,,1.68006,500.65543,,,3.58228,446.4862,,,5.5848,441.76481,,,1.73964,522.14887,,,1.79068,546.46106
,,1.68097,500.58802,,,3.58419,446.47919,,,5.58772,441.76295,,,1.74055,522.06051,,,1.7916,546.34963
,,1.68188,500.52072,,,3.58611,446.47219,,,5.59064,441.7611,,,1.74146,521.97229,,,1.79251,546.23838
,,1.68279,500.45353,,,3.58803,446.4652,,,5.59355,441.75925,,,1.74238,521.88421,,,1.79343,546.12729
,,1.6837,500.38645,,,3.58994,446.45822,,,5.59647,441.7574,,,1.74329,521.79627,,,1.79434,546.01637
,,1.68461,500.31947,,,3.59186,446.45126,,,5.59939,441.75556,,,1.7442,521.70846,,,1.79526,545.90562
,,1.68552,500.2526,,,3.59377,446.4443,,,5.60231,441.75372,,,1.74511,521.6208,,,1.79617,545.79504
,,1.68643,500.18585,,,3.59569,446.43736,,,5.60523,441.75188,,,1.74603,521.53326,,,1.79708,545.68463
,,1.68734,500.11919,,,3.59761,446.43042,,,5.60815,441.75004,,,1.74694,521.44587,,,1.798,545.57438
,,1.68825,500.05265,,,3.59952,446.4235,,,5.61107,441.74821,,,1.74785,521.35861,,,1.79891,545.4643
,,1.68916,499.98621,,,3.60144,446.41659,,,5.61399,441.74638,,,1.74876,521.27149,,,1.79983,545.35439
,,1.69007,499.91988,,,3.60336,446.40969,,,5.61691,441.74455,,,1.74968,521.1845,,,1.80074,545.24465
,,1.69098,499.85366,,,3.60527,446.4028,,,5.61983,441.74272,,,1.75059,521.09765,,,1.80166,545.13507
,,1.69189,499.78754,,,3.60719,446.39592,,,5.62275,441.7409,,,1.7515,521.01093,,,1.80257,545.02566
,,1.6928,499.72153,,,3.60911,446.38905,,,5.62567,441.73908,,,1.75242,520.92435,,,1.80349,544.91641
,,1.69371,499.65562,,,3.61102,446.3822,,,5.62859,441.73727,,,1.75333,520.8379,,,1.80441,544.80733
,,1.69462,499.58982,,,3.61294,446.37535,,,5.63151,441.73545,,,1.75424,520.75159,,,1.80532,544.69842
,,1.69553,499.52412,,,3.61485,446.36852,,,5.63443,441.73364,,,1.75515,520.66541,,,1.80624,544.58966
,,1.69644,499.45854,,,3.61677,446.36169,,,5.63735,441.73183,,,1.75607,520.57936,,,1.80715,544.48108
,,1.69735,499.39305,,,3.61869,446.35488,,,5.64027,441.73003,,,1.75698,520.49345,,,1.80807,544.37265
,,1.69826,499.32767,,,3.6206,446.34808,,,5.64319,441.72823,,,1.75789,520.40767,,,1.80898,544.2644
,,1.69917,499.2624,,,3.62252,446.34129,,,5.64611,441.72643,,,1.75881,520.32202,,,1.8099,544.1563
,,1.70008,499.19722,,,3.62444,446.3345,,,5.64903,441.72463,,,1.75972,520.23651,,,1.81081,544.04837
,,1.70099,499.13216,,,3.62636,446.32773,,,5.65195,441.72284,,,1.76063,520.15113,,,1.81173,543.9406
,,1.7019,499.06719,,,3.62827,446.32098,,,5.65487,441.72104,,,1.76155,520.06588,,,1.81264,543.83299
